DATETIME,LMP_kWh,E,Charge,DATETIME,Cumulative Additive Revenue
2018-08-07 06:00:00,0.10397163000000001,12.599999999112573,-8.343306095993114e-10,2018-08-07 06:00:00,78.19252819788082
2018-08-07 07:00:00,0.05998376,12.599999998278388,-5.627055755581924e-09,2018-08-07 07:00:00,78.19252819754328
2018-08-07 08:00:00,0.049678139999999996,12.599999992651416,-9.893966228397436e-07,2018-08-07 08:00:00,78.1925281483919
2018-08-07 09:00:00,0.047095,12.599999003254863,-4.999999969793492,2018-08-07 09:00:00,77.95705314981447
2018-08-07 10:00:00,0.04696144,7.599999033461441,-4.999999971321256,2018-08-07 10:00:00,77.72224595116127
2018-08-07 11:00:00,0.04960216,2.599999062140255,-1.1999990513209964,2018-08-07 11:00:00,77.6627234062178
2018-08-07 12:00:00,0.05660186,1.4000000108193287,1.8872060347985468e-08,2018-08-07 12:00:00,77.66272340728598
2018-08-07 13:00:00,0.06900667,1.4000000296914685,4.999999992314741,2018-08-07 13:00:00,78.00775675675564
2018-08-07 14:00:00,0.05915251,6.400000022006294,-9.357048067936555e-09,2018-08-07 14:00:00,78.00775675620214
2018-08-07 15:00:00,0.053493719999999995,6.400000012649329,-4.999999986616894,2018-08-07 15:00:00,77.74028815691806
2018-08-07 16:00:00,0.06206166,1.4000000260325187,-2.276679735651868e-08,2018-08-07 16:00:00,77.74028815550511
2018-08-07 17:00:00,0.08525063000000001,1.4000000032658086,-2.1487061122808463e-09,2018-08-07 17:00:00,77.74028815532193
2018-08-07 18:00:00,0.15303564,1.4000000011172227,-3.180969635834199e-10,2018-08-07 18:00:00,77.74028815527325
2018-08-07 19:00:00,0.24778092999999998,1.4000000007993407,3.076653385640277e-11,2018-08-07 19:00:00,77.74028815528087
2018-08-07 20:00:00,0.33897579,1.4000000008304556,2.111994215175532e-09,2018-08-07 20:00:00,77.74028815599678
2018-08-07 21:00:00,0.37427657,1.4000000029429265,4.999999992078242,2018-08-07 21:00:00,79.61167100303184
2018-08-07 22:00:00,0.35446095000000005,6.399999995022703,-4.999999992615474,2018-08-07 22:00:00,77.83936625564937
2018-08-07 23:00:00,0.39614399,1.4000000024087644,-1.6935190321838716e-09,2018-08-07 23:00:00,77.83936625497849
2018-08-08 00:00:00,0.50194905,1.4000000007158024,1.1999999989892831,2018-08-08 00:00:00,78.44170511447116
2018-08-08 01:00:00,0.71015089,2.599999999705791,4.999999999636085,2018-08-08 01:00:00,81.99245956421272
2018-08-08 02:00:00,0.70037909,7.599999999342581,4.999999999618185,2018-08-08 02:00:00,85.49435501394531
2018-08-08 03:00:00,0.42902737,12.599999998961472,4.2010364753617963e-10,2018-08-08 03:00:00,85.49435501412555
2018-08-08 04:00:00,0.30643755,12.59999999938218,-1.4213752779841317e-10,2018-08-08 04:00:00,85.49435501408199
2018-08-08 05:00:00,0.2067252,12.599999999240472,-5.058608184698445e-10,2018-08-08 05:00:00,85.49435501397741
2018-08-08 06:00:00,0.14686393,12.599999998734903,2.6478468520361694e-10,2018-08-08 06:00:00,85.49435501401629
2018-08-08 07:00:00,0.07114064,12.599999998999893,-5.852139682119009e-09,2018-08-08 07:00:00,85.49435501359997
2018-08-08 08:00:00,0.060088390000000005,12.599999993147852,-2.9124560939742123e-08,2018-08-08 08:00:00,85.49435501184992
2018-08-08 09:00:00,0.05798334000000001,12.599999964023377,-1.1999999636535639,2018-08-08 09:00:00,85.4247750059574
2018-08-08 10:00:00,0.0518585,11.400000000369896,-4.9999999876352454,2018-08-08 10:00:00,85.16548250659862
2018-08-08 11:00:00,0.05185274,6.400000012734731,-4.999999987646864,2018-08-08 11:00:00,84.90621880723917
2018-08-08 12:00:00,0.06100202,1.4000000250879483,3.001254247452199e-09,2018-08-08 12:00:00,84.90621880742225
2018-08-08 13:00:00,0.07466521,1.4000000280892884,4.999999993095255,2018-08-08 13:00:00,85.27954485690671
2018-08-08 14:00:00,0.0650073,6.400000021185305,4.999999942148827,2018-08-08 14:00:00,85.60458135314596
2018-08-08 15:00:00,0.058830969999999996,11.399999963334896,-4.999999984439765,2018-08-08 15:00:00,85.31042650406138
2018-08-08 16:00:00,0.06093144,6.399999978895893,-4.999999972627251,2018-08-08 16:00:00,85.00576930572925
2018-08-08 17:00:00,0.07577646999999998,1.4000000062694047,-2.553533622585471e-09,2018-08-08 17:00:00,85.00576930553575
2018-08-08 18:00:00,0.09615628000000001,1.4000000037159779,-2.50462610701977e-09,2018-08-08 18:00:00,85.00576930529492
2018-08-08 19:00:00,0.15866676999999998,1.4000000012114866,5.350322194478193e-10,2018-08-08 19:00:00,85.00576930537981
2018-08-08 20:00:00,0.20202185,1.400000001746742,1.5357519769510156e-08,2018-08-08 20:00:00,85.00576930848237
2018-08-08 21:00:00,0.21588284,1.400000017104546,4.999999991971575,2018-08-08 21:00:00,86.08518350674917
2018-08-08 22:00:00,0.17856713,6.4000000090759555,-4.99999999728437,2018-08-08 22:00:00,85.1923478572341
2018-08-08 23:00:00,0.21287224,1.4000000117914204,-9.981782997341748e-09,2018-08-08 23:00:00,85.19234785510925
2018-08-09 00:00:00,0.25471356,1.4000000018099368,9.094312187147113e-09,2018-08-09 00:00:00,85.19234785742569
2018-08-09 01:00:00,0.37223217999999997,1.4000000109046071,4.999999999315061,2018-08-09 01:00:00,87.05350875717073
2018-08-09 02:00:00,0.42925437,6.400000010220035,4.999999999548011,2018-08-09 02:00:00,89.19978060697672
2018-08-09 03:00:00,0.26165852,11.400000009768416,1.199999989396563,2018-08-09 03:00:00,89.51377082820224
2018-08-09 04:00:00,0.17092272,12.599999999165346,-3.1237793104899617e-10,2018-08-09 04:00:00,89.51377082814885
2018-08-09 05:00:00,0.10488573000000001,12.599999998853209,-1.3249584826614355e-08,2018-08-09 05:00:00,89.51377082675916
2018-08-09 06:00:00,0.09962517,12.59999998560377,1.1662123167153652e-08,2018-08-09 06:00:00,89.513770827921
2018-08-09 07:00:00,0.07192532,12.599999997266034,-1.161644919749562e-09,2018-08-09 07:00:00,89.51377082783745
2018-08-09 08:00:00,0.05248475,12.599999996104488,-2.8056128516785105e-08,2018-08-09 08:00:00,89.51377082636493
2018-08-09 09:00:00,0.050114519999999996,12.599999968048435,-1.199999994412448,2018-08-09 09:00:00,89.45363340264495
2018-08-09 10:00:00,0.04596224,11.399999973636058,-4.999999981761259,2018-08-09 10:00:00,89.22382220348325
2018-08-09 11:00:00,0.04693436,6.399999991874868,-4.999999976185956,2018-08-09 11:00:00,88.98915040460095
2018-08-09 12:00:00,0.05494162,1.4000000156889822,-1.0536803564455624e-08,2018-08-09 12:00:00,88.98915040402204
2018-08-09 13:00:00,0.08098125,1.4000000051522556,4.99999999332251,2018-08-09 13:00:00,89.39405665348129
2018-08-09 14:00:00,0.10014440999999999,6.399999998474537,4.99999999751712,2018-08-09 14:00:00,89.89477870323265
2018-08-09 15:00:00,0.05160527,11.399999995991427,-4.999999995801001,2018-08-09 15:00:00,89.63675235344934
2018-08-09 16:00:00,0.06825911999999999,6.4000000001901975,-4.999999945131164,2018-08-09 16:00:00,89.29545675719464
2018-08-09 17:00:00,0.07180161,1.4000000550588034,4.99999990373947,2018-08-09 17:00:00,89.65446480028298
2018-08-09 18:00:00,0.06925085,6.399999958798711,-4.999999957067698,2018-08-09 18:00:00,89.30821055325607
2018-08-09 19:00:00,0.11474434,1.4000000017314498,2.2525351151643993e-09,2018-08-09 19:00:00,89.30821055351454
