,action_inds,rewards,actions,cumulative_revenue
16391,0,0.02976288843750001,LMP_buy,-112.16266172538205
16392,1,-0.042467433,LMP_sell,-112.20512915838205
16393,1,-0.043999968375000004,LMP_sell,-112.24912912675705
16394,0,0.02823035306250001,LMP_buy,-112.22089877369456
16395,0,0.02976288843750001,LMP_buy,-112.19113588525705
16396,3,-0.11654662075,TOU_buy,-112.30768250600705
16397,4,0.10460834387500001,TOU_discharge,-112.20307416213205
16398,4,0.10230954081250002,TOU_discharge,-112.10076462131956
16399,2,-0.010566744562499996,wait,-112.11133136588205
16400,2,-0.010566744562499996,wait,-112.12189811044455
16401,2,-0.010566744562499996,wait,-112.13246485500704
16402,2,-0.010566744562499996,wait,-112.14303159956954
16403,2,-0.010566744562499996,wait,-112.15359834413204
16404,2,-0.018524928712499996,wait,-112.17212327284453
16405,0,0.01573153284375001,LMP_buy,-112.15639174000079
16406,1,-0.0624959999625,LMP_sell,-112.21888773996328
16407,4,0.08931216861875,TOU_discharge,-112.12957557134453
16408,0,0.013489699837500011,LMP_buy,-112.11608587150702
16409,0,0.021709754193750007,LMP_buy,-112.09437611731327
16410,0,0.02320430953125001,LMP_buy,-112.07117180778202
16411,2,-0.015535818037499996,wait,-112.08670762581953
16412,4,0.097532222975,TOU_discharge,-111.98917540284452
16413,0,0.025446142537500008,LMP_buy,-111.96372926030702
16414,0,0.02619342020625001,LMP_buy,-111.93753584010076
16415,1,-0.045308613581250004,LMP_sell,-111.98284445368202
16416,4,0.09693994100000002,TOU_discharge,-111.88590451268202
16417,4,0.09693994100000002,TOU_discharge,-111.78896457168202
16418,0,0.026486133562500007,LMP_buy,-111.76247843811952
16419,4,0.09330968600000002,TOU_discharge,-111.66916875211952
16420,0,0.02866428656250001,LMP_buy,-111.64050446555702
16421,0,0.03011638856250001,LMP_buy,-111.61038807699451
16422,4,0.09984414500000001,TOU_discharge,-111.5105439319945
16423,1,-0.0421541495625,LMP_sell,-111.55269808155701
16424,4,0.09984414500000001,TOU_discharge,-111.452853936557
16425,3,-0.11260795700000001,TOU_buy,-111.565461893557
16426,0,0.029390337562500007,LMP_buy,-111.5360715559945
16427,0,0.03011638856250001,LMP_buy,-111.50595516743199
16428,4,0.09984414500000001,TOU_discharge,-111.40611102243199
16429,1,-0.0421541495625,LMP_sell,-111.44826517199449
16430,4,0.09984414500000001,TOU_discharge,-111.34842102699449
16431,0,0.030842439562500008,LMP_buy,-111.31757858743198
16432,0,0.029390337562500007,LMP_buy,-111.28818824986948
16433,1,-0.043606251562500004,LMP_sell,-111.33179450143197
16434,4,0.09984414500000001,TOU_discharge,-111.23195035643197
16435,0,0.030842439562500008,LMP_buy,-111.20110791686946
16436,4,0.09984414500000001,TOU_discharge,-111.10126377186945
16437,0,0.030842439562500008,LMP_buy,-111.07042133230695
16438,0,0.029390337562500007,LMP_buy,-111.04103099474445
16439,1,-0.043606251562500004,LMP_sell,-111.08463724630694
16440,0,0.03067708621875001,LMP_buy,-111.0539601600882
16441,4,0.10276316665625,TOU_discharge,-110.95119699343195
16442,0,0.03067708621875001,LMP_buy,-110.9205199072132
16443,4,0.10276316665625,TOU_discharge,-110.81775674055696
16444,0,0.02992980855000001,LMP_buy,-110.78782693200696
16445,1,-0.04381405824375,LMP_sell,-110.83164099025072
16446,0,0.02992980855000001,LMP_buy,-110.80171118170072
16447,4,0.10276316665625,TOU_discharge,-110.69894801504448
16448,0,0.03067708621875001,LMP_buy,-110.66827092882573
16449,4,0.10276316665625,TOU_discharge,-110.56550776216949
16450,0,0.02992980855000001,LMP_buy,-110.5355779536195
16451,1,-0.0415722252375,LMP_sell,-110.577150178857
16452,3,-0.11739469401875,TOU_buy,-110.69454487287575
