,action_inds,rewards,actions,cumulative_revenue
29281,2,-0.007834007999999996,wait,437.1505439121225
29282,3,-0.11260795700000001,TOU_buy,437.03793595512246
29283,2,-0.007834007999999996,wait,437.0301019471225
29284,3,-0.11260795700000001,TOU_buy,436.91749399012247
29285,4,0.10550000000000001,TOU_discharge,437.0229939901225
29286,3,-0.11260795700000001,TOU_buy,436.91038603312245
29287,4,0.10550000000000001,TOU_discharge,437.01588603312246
29288,3,-0.110429804,TOU_buy,436.9054562291225
29289,3,-0.111881906,TOU_buy,436.79357432312247
29290,1,-0.043606251562500004,LMP_sell,436.74996807156
29291,4,0.10550000000000001,TOU_discharge,436.85546807156
29292,2,-0.007834007999999996,wait,436.84763406356
29293,3,-0.11260795700000001,TOU_buy,436.73502610656
29294,3,-0.111881906,TOU_buy,436.62314420056
29295,4,0.10550000000000001,TOU_discharge,436.72864420056
29296,4,0.10550000000000001,TOU_discharge,436.83414420056
29297,3,-0.11260795700000001,TOU_buy,436.72153624355997
29298,3,-0.111881906,TOU_buy,436.60965433755996
29299,1,-0.0414280985625,LMP_sell,436.56822623899745
29300,4,0.108584375,TOU_discharge,436.6768106139975
29301,4,0.108584375,TOU_discharge,436.7853949889975
29302,0,0.02918253088125001,LMP_buy,436.81457751987875
29303,2,-0.006568486012499997,wait,436.80800903386626
29304,2,-0.006568486012499997,wait,436.80144054785376
29305,0,0.03067708621875001,LMP_buy,436.8321176340725
29306,4,0.108584375,TOU_discharge,436.94070200907254
29307,2,-0.006568486012499997,wait,436.93413352306004
29308,4,0.108584375,TOU_discharge,437.04271789806006
29309,0,0.032171641556250005,LMP_buy,437.0748895396163
29310,4,0.108584375,TOU_discharge,437.18347391461634
29311,0,0.03291891922500001,LMP_buy,437.2163928338413
29312,4,0.108584375,TOU_discharge,437.32497720884135
29313,0,0.03291891922500001,LMP_buy,437.35789612806633
29314,4,0.108584375,TOU_discharge,437.46648050306635
29315,3,-0.11365830567499999,TOU_buy,437.35282219739133
29316,4,0.108584375,TOU_discharge,437.46140657239135
29317,0,0.03366619689375001,LMP_buy,437.4950727692851
29318,4,0.108584375,TOU_discharge,437.60365714428514
29319,0,0.032171641556250005,LMP_buy,437.6358287858414
29320,4,0.108584375,TOU_discharge,437.7444131608414
29321,0,0.032171641556250005,LMP_buy,437.7765848023977
29322,4,0.108584375,TOU_discharge,437.8851691773977
29323,0,0.03291891922500001,LMP_buy,437.9180880966227
29324,4,0.108584375,TOU_discharge,438.0266724716227
29325,0,0.03291891922500001,LMP_buy,438.0595913908477
29326,4,0.108584375,TOU_discharge,438.1681757658477
29327,0,0.032171641556250005,LMP_buy,438.20034740740397
29328,4,0.108584375,TOU_discharge,438.308931782404
29329,0,0.027687975543750007,LMP_buy,438.33661975794774
29330,2,-0.009557596687499996,wait,438.32706216126024
29331,4,0.108584375,TOU_discharge,438.43564653626026
29332,0,0.02619342020625001,LMP_buy,438.4618399564665
29333,0,0.02320430953125001,LMP_buy,438.4850442659978
29334,4,0.108584375,TOU_discharge,438.5936286409978
29335,4,0.108584375,TOU_discharge,438.7022130159978
29336,0,0.03366619689375001,LMP_buy,438.7358792128916
29337,0,0.02619342020625001,LMP_buy,438.76207263309783
29338,4,0.108584375,TOU_discharge,438.87065700809785
29339,0,0.02619342020625001,LMP_buy,438.8968504283041
29340,4,0.11134375,TOU_discharge,439.0081941783041
29341,4,0.11134375,TOU_discharge,439.1195379283041
29342,3,-0.1142478176875,TOU_buy,439.0052901106166
29343,4,0.11134375,TOU_discharge,439.1166338606166
29344,4,0.11134375,TOU_discharge,439.2279776106166
29345,3,-0.11654662075,TOU_buy,439.1114309898666
29346,0,0.03129542381250001,LMP_buy,439.1427264136791
29347,4,0.11134375,TOU_discharge,439.2540701636791
29348,3,-0.1142478176875,TOU_buy,439.1398223459916
29349,4,0.11134375,TOU_discharge,439.2511660959916
29350,4,0.11134375,TOU_discharge,439.3625098459916
29351,3,-0.1219104945625,TOU_buy,439.2405993514291
29352,0,0.02516528231250001,LMP_buy,439.26576463374164
29353,0,0.01673633775000001,LMP_buy,439.28250097149163
29354,4,0.11134375,TOU_discharge,439.39384472149163
29355,4,0.11134375,TOU_discharge,439.50518847149164
