INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-04-09T03:00:00-00:00,2019-04-09T04:00:00-00:00,2019-04-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,66.54117,1
2019-04-08T13:00:00-00:00,2019-04-08T14:00:00-00:00,2019-04-08,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,48.69946,1
2019-04-09T02:00:00-00:00,2019-04-09T03:00:00-00:00,2019-04-08,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,82.40472,1
2019-04-08T14:00:00-00:00,2019-04-08T15:00:00-00:00,2019-04-08,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,45.93099,1
2019-04-09T01:00:00-00:00,2019-04-09T02:00:00-00:00,2019-04-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,61.45744,1
2019-04-08T08:00:00-00:00,2019-04-08T09:00:00-00:00,2019-04-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,25.35731,1
2019-04-08T15:00:00-00:00,2019-04-08T16:00:00-00:00,2019-04-08,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,27.85436,1
2019-04-08T17:00:00-00:00,2019-04-08T18:00:00-00:00,2019-04-08,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,20.90385,1
2019-04-08T19:00:00-00:00,2019-04-08T20:00:00-00:00,2019-04-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,18.16232,1
2019-04-08T10:00:00-00:00,2019-04-08T11:00:00-00:00,2019-04-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,23.85085,1
2019-04-08T12:00:00-00:00,2019-04-08T13:00:00-00:00,2019-04-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,40.7135,1
2019-04-09T00:00:00-00:00,2019-04-09T01:00:00-00:00,2019-04-08,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,37.23147,1
2019-04-08T16:00:00-00:00,2019-04-08T17:00:00-00:00,2019-04-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,18.64038,1
2019-04-08T18:00:00-00:00,2019-04-08T19:00:00-00:00,2019-04-08,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,18.6825,1
2019-04-08T09:00:00-00:00,2019-04-08T10:00:00-00:00,2019-04-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,23.91103,1
2019-04-09T06:00:00-00:00,2019-04-09T07:00:00-00:00,2019-04-08,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,32.10334,1
2019-04-08T11:00:00-00:00,2019-04-08T12:00:00-00:00,2019-04-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,29.20618,1
2019-04-08T20:00:00-00:00,2019-04-08T21:00:00-00:00,2019-04-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,16.92218,1
2019-04-08T22:00:00-00:00,2019-04-08T23:00:00-00:00,2019-04-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,18.91166,1
2019-04-09T04:00:00-00:00,2019-04-09T05:00:00-00:00,2019-04-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,54.34767,1
2019-04-09T05:00:00-00:00,2019-04-09T06:00:00-00:00,2019-04-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,38.09059,1
2019-04-08T21:00:00-00:00,2019-04-08T22:00:00-00:00,2019-04-08,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,18.15614,1
2019-04-08T07:00:00-00:00,2019-04-08T08:00:00-00:00,2019-04-08,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,27.6281,1
2019-04-08T23:00:00-00:00,2019-04-09T00:00:00-00:00,2019-04-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,24.05425,1
2019-04-09T01:00:00-00:00,2019-04-09T02:00:00-00:00,2019-04-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,1.5862,2
2019-04-09T06:00:00-00:00,2019-04-09T07:00:00-00:00,2019-04-08,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
