INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-06-08T07:00:00-00:00,2019-06-08T08:00:00-00:00,2019-06-08,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,20.96041,1
2019-06-08T15:00:00-00:00,2019-06-08T16:00:00-00:00,2019-06-08,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,1.62868,1
2019-06-08T12:00:00-00:00,2019-06-08T13:00:00-00:00,2019-06-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,17.98637,1
2019-06-09T03:00:00-00:00,2019-06-09T04:00:00-00:00,2019-06-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,55.92983,1
2019-06-09T02:00:00-00:00,2019-06-09T03:00:00-00:00,2019-06-08,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,69.63076,1
2019-06-09T00:00:00-00:00,2019-06-09T01:00:00-00:00,2019-06-08,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,21.33693,1
2019-06-08T23:00:00-00:00,2019-06-09T00:00:00-00:00,2019-06-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,16.89007,1
2019-06-08T22:00:00-00:00,2019-06-08T23:00:00-00:00,2019-06-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,14.86844,1
2019-06-08T18:00:00-00:00,2019-06-08T19:00:00-00:00,2019-06-08,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,2.73102,1
2019-06-08T17:00:00-00:00,2019-06-08T18:00:00-00:00,2019-06-08,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,1.44865,1
2019-06-08T08:00:00-00:00,2019-06-08T09:00:00-00:00,2019-06-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,13.68231,1
2019-06-08T14:00:00-00:00,2019-06-08T15:00:00-00:00,2019-06-08,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,13.37413,1
2019-06-09T01:00:00-00:00,2019-06-09T02:00:00-00:00,2019-06-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,39.71553,1
2019-06-08T11:00:00-00:00,2019-06-08T12:00:00-00:00,2019-06-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,10.71863,1
2019-06-08T13:00:00-00:00,2019-06-08T14:00:00-00:00,2019-06-08,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,20.54503,1
2019-06-09T05:00:00-00:00,2019-06-09T06:00:00-00:00,2019-06-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,25.81021,1
2019-06-09T04:00:00-00:00,2019-06-09T05:00:00-00:00,2019-06-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,35.53799,1
2019-06-08T10:00:00-00:00,2019-06-08T11:00:00-00:00,2019-06-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,10.13758,1
2019-06-08T16:00:00-00:00,2019-06-08T17:00:00-00:00,2019-06-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,1.14084,1
2019-06-09T06:00:00-00:00,2019-06-09T07:00:00-00:00,2019-06-08,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,23.35183,1
2019-06-08T20:00:00-00:00,2019-06-08T21:00:00-00:00,2019-06-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,7.05952,1
2019-06-08T19:00:00-00:00,2019-06-08T20:00:00-00:00,2019-06-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,4.28237,1
2019-06-08T09:00:00-00:00,2019-06-08T10:00:00-00:00,2019-06-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,11.89416,1
2019-06-08T21:00:00-00:00,2019-06-08T22:00:00-00:00,2019-06-08,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,9.99207,1
2019-06-08T17:00:00-00:00,2019-06-08T18:00:00-00:00,2019-06-08,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-06-08T19:00:00-00:00,2019-06-08T20:00:00-00:00,2019-06-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-06-08T16:00:00-00:00,2019-06-08T17:00:00-00:00,2019-06-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
