INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2018-09-08T10:00:00-00:00,2018-09-08T11:00:00-00:00,2018-09-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,27.86696,1
2018-09-08T20:00:00-00:00,2018-09-08T21:00:00-00:00,2018-09-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,38.93032,1
2018-09-09T01:00:00-00:00,2018-09-09T02:00:00-00:00,2018-09-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,68.36433,1
2018-09-08T23:00:00-00:00,2018-09-09T00:00:00-00:00,2018-09-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,56.19143,1
2018-09-08T08:00:00-00:00,2018-09-08T09:00:00-00:00,2018-09-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,29.50248,1
2018-09-08T09:00:00-00:00,2018-09-08T10:00:00-00:00,2018-09-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,28.66815,1
2018-09-08T11:00:00-00:00,2018-09-08T12:00:00-00:00,2018-09-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,27.39636,1
2018-09-08T12:00:00-00:00,2018-09-08T13:00:00-00:00,2018-09-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,30.64966,1
2018-09-09T03:00:00-00:00,2018-09-09T04:00:00-00:00,2018-09-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,60.7047,1
2018-09-09T04:00:00-00:00,2018-09-09T05:00:00-00:00,2018-09-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,43.34506,1
2018-09-08T07:00:00-00:00,2018-09-08T08:00:00-00:00,2018-09-08,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,36.25127,1
