INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2018-06-08T23:00:00-00:00,2018-06-09T00:00:00-00:00,2018-06-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,27.70802,3
2018-06-09T01:00:00-00:00,2018-06-09T02:00:00-00:00,2018-06-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,38.66867,3
2018-06-08T16:00:00-00:00,2018-06-08T17:00:00-00:00,2018-06-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,20.85866,3
2018-06-08T09:00:00-00:00,2018-06-08T10:00:00-00:00,2018-06-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,17.79318,3
2018-06-08T14:00:00-00:00,2018-06-08T15:00:00-00:00,2018-06-08,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,21.41342,3
2018-06-09T03:00:00-00:00,2018-06-09T04:00:00-00:00,2018-06-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,47.11997,3
2018-06-09T04:00:00-00:00,2018-06-09T05:00:00-00:00,2018-06-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,40.79551,3
2018-06-08T19:00:00-00:00,2018-06-08T20:00:00-00:00,2018-06-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,25.52964,3
2018-06-09T05:00:00-00:00,2018-06-09T06:00:00-00:00,2018-06-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,31.30072,3
2018-06-08T08:00:00-00:00,2018-06-08T09:00:00-00:00,2018-06-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,18.59504,3
2018-06-08T11:00:00-00:00,2018-06-08T12:00:00-00:00,2018-06-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,20.12128,3
2018-06-08T18:00:00-00:00,2018-06-08T19:00:00-00:00,2018-06-08,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,22.9931,3
2018-06-08T20:00:00-00:00,2018-06-08T21:00:00-00:00,2018-06-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,25.74555,3
2018-06-08T10:00:00-00:00,2018-06-08T11:00:00-00:00,2018-06-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,17.48791,3
2018-06-08T12:00:00-00:00,2018-06-08T13:00:00-00:00,2018-06-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,24.07117,3
2018-06-08T22:00:00-00:00,2018-06-08T23:00:00-00:00,2018-06-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,30.80111,3
2018-06-08T11:00:00-00:00,2018-06-08T12:00:00-00:00,2018-06-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.4306,4
2018-06-08T08:00:00-00:00,2018-06-08T09:00:00-00:00,2018-06-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.18595,4
2018-06-09T06:00:00-00:00,2018-06-09T07:00:00-00:00,2018-06-08,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.58515,4
2018-06-08T07:00:00-00:00,2018-06-08T08:00:00-00:00,2018-06-08,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.2522,4
2018-06-08T19:00:00-00:00,2018-06-08T20:00:00-00:00,2018-06-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.02042,4
2018-06-08T20:00:00-00:00,2018-06-08T21:00:00-00:00,2018-06-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.04634,4
2018-06-09T00:00:00-00:00,2018-06-09T01:00:00-00:00,2018-06-08,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.47747,4
2018-06-08T13:00:00-00:00,2018-06-08T14:00:00-00:00,2018-06-08,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.42502,4
2018-06-09T04:00:00-00:00,2018-06-09T05:00:00-00:00,2018-06-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.02805,4
2018-06-08T16:00:00-00:00,2018-06-08T17:00:00-00:00,2018-06-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.24196,4
2018-06-08T12:00:00-00:00,2018-06-08T13:00:00-00:00,2018-06-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.46457,4
2018-06-09T01:00:00-00:00,2018-06-09T02:00:00-00:00,2018-06-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.16393,4
2018-06-08T09:00:00-00:00,2018-06-08T10:00:00-00:00,2018-06-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.13701,4
2018-06-08T14:00:00-00:00,2018-06-08T15:00:00-00:00,2018-06-08,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.02355,4
2018-06-09T02:00:00-00:00,2018-06-09T03:00:00-00:00,2018-06-08,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.62413,4
2018-06-08T15:00:00-00:00,2018-06-08T16:00:00-00:00,2018-06-08,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.19791,4
2018-06-08T17:00:00-00:00,2018-06-08T18:00:00-00:00,2018-06-08,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.27581,4
2018-06-08T18:00:00-00:00,2018-06-08T19:00:00-00:00,2018-06-08,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.19544,4
2018-06-08T21:00:00-00:00,2018-06-08T22:00:00-00:00,2018-06-08,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.02597,4
2018-06-08T10:00:00-00:00,2018-06-08T11:00:00-00:00,2018-06-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.18887,4
2018-06-09T05:00:00-00:00,2018-06-09T06:00:00-00:00,2018-06-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.83573,4
2018-06-08T22:00:00-00:00,2018-06-08T23:00:00-00:00,2018-06-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.18789,4
2018-06-08T23:00:00-00:00,2018-06-09T00:00:00-00:00,2018-06-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.12192,4
2018-06-09T03:00:00-00:00,2018-06-09T04:00:00-00:00,2018-06-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.38062,4
2018-06-09T08:00:00-00:00,2018-06-09T09:00:00-00:00,2018-06-09,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,23.81383,5
2018-06-09T09:00:00-00:00,2018-06-09T10:00:00-00:00,2018-06-09,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,20.5014,5
2018-06-09T12:00:00-00:00,2018-06-09T13:00:00-00:00,2018-06-09,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,18.71017,5
2018-06-09T07:00:00-00:00,2018-06-09T08:00:00-00:00,2018-06-09,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,27.4176,5
2018-06-10T02:00:00-00:00,2018-06-10T03:00:00-00:00,2018-06-09,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,44.31541,5
2018-06-10T04:00:00-00:00,2018-06-10T05:00:00-00:00,2018-06-09,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,42.99101,5
2018-06-10T00:00:00-00:00,2018-06-10T01:00:00-00:00,2018-06-09,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,22.70786,5
2018-06-09T14:00:00-00:00,2018-06-09T15:00:00-00:00,2018-06-09,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,15.99895,5
2018-06-10T05:00:00-00:00,2018-06-10T06:00:00-00:00,2018-06-09,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,32.26752,5
2018-06-09T20:00:00-00:00,2018-06-09T21:00:00-00:00,2018-06-09,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,7.29,5
2018-06-09T19:00:00-00:00,2018-06-09T20:00:00-00:00,2018-06-09,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,6.04222,5
2018-06-09T18:00:00-00:00,2018-06-09T19:00:00-00:00,2018-06-09,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,6.13366,5
2018-06-09T23:00:00-00:00,2018-06-10T00:00:00-00:00,2018-06-09,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,16.02827,5
2018-06-09T11:00:00-00:00,2018-06-09T12:00:00-00:00,2018-06-09,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,19.66595,5
2018-06-09T13:00:00-00:00,2018-06-09T14:00:00-00:00,2018-06-09,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,17.80045,5
2018-06-09T21:00:00-00:00,2018-06-09T22:00:00-00:00,2018-06-09,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,8.93589,5
2018-06-10T01:00:00-00:00,2018-06-10T02:00:00-00:00,2018-06-09,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,37.07961,5
2018-06-10T03:00:00-00:00,2018-06-10T04:00:00-00:00,2018-06-09,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,48.72229,5
2018-06-09T15:00:00-00:00,2018-06-09T16:00:00-00:00,2018-06-09,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,5.34314,5
2018-06-09T17:00:00-00:00,2018-06-09T18:00:00-00:00,2018-06-09,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,10.24477,5
2018-06-09T10:00:00-00:00,2018-06-09T11:00:00-00:00,2018-06-09,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,20.7212,5
