INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2018-07-08T09:00:00-00:00,2018-07-08T10:00:00-00:00,2018-07-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,35.10528,1
2018-07-08T12:00:00-00:00,2018-07-08T13:00:00-00:00,2018-07-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,33.85359,1
2018-07-08T15:00:00-00:00,2018-07-08T16:00:00-00:00,2018-07-08,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,28.23737,1
2018-07-08T20:00:00-00:00,2018-07-08T21:00:00-00:00,2018-07-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,15.62088,2
2018-07-09T02:00:00-00:00,2018-07-09T03:00:00-00:00,2018-07-08,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,14.75032,2
2018-07-09T04:00:00-00:00,2018-07-09T05:00:00-00:00,2018-07-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2018-07-09T06:00:00-00:00,2018-07-09T07:00:00-00:00,2018-07-08,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,159.83303,2
2018-07-08T15:00:00-00:00,2018-07-08T16:00:00-00:00,2018-07-08,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0.33375,2
2018-07-08T18:00:00-00:00,2018-07-08T19:00:00-00:00,2018-07-08,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,8.40723,2
2018-07-08T19:00:00-00:00,2018-07-08T20:00:00-00:00,2018-07-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,14.63229,2
2018-07-09T03:00:00-00:00,2018-07-09T04:00:00-00:00,2018-07-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,5.04721,2
2018-07-08T23:00:00-00:00,2018-07-09T00:00:00-00:00,2018-07-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,12.61477,2
2018-07-09T00:00:00-00:00,2018-07-09T01:00:00-00:00,2018-07-08,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,10.55366,2
2018-07-08T11:00:00-00:00,2018-07-08T12:00:00-00:00,2018-07-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2018-07-08T12:00:00-00:00,2018-07-08T13:00:00-00:00,2018-07-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2018-07-08T14:00:00-00:00,2018-07-08T15:00:00-00:00,2018-07-08,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2018-07-09T01:00:00-00:00,2018-07-09T02:00:00-00:00,2018-07-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,5.78594,2
2018-07-09T05:00:00-00:00,2018-07-09T06:00:00-00:00,2018-07-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,2.49042,2
2018-07-08T10:00:00-00:00,2018-07-08T11:00:00-00:00,2018-07-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0.02464,2
2018-07-08T08:00:00-00:00,2018-07-08T09:00:00-00:00,2018-07-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0.70762,2
2018-07-08T21:00:00-00:00,2018-07-08T22:00:00-00:00,2018-07-08,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,16.64746,2
2018-07-08T07:00:00-00:00,2018-07-08T08:00:00-00:00,2018-07-08,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0.98744,2
2018-07-08T13:00:00-00:00,2018-07-08T14:00:00-00:00,2018-07-08,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2018-07-08T16:00:00-00:00,2018-07-08T17:00:00-00:00,2018-07-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,24.31702,2
2018-07-08T17:00:00-00:00,2018-07-08T18:00:00-00:00,2018-07-08,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,15.25226,2
2018-07-08T22:00:00-00:00,2018-07-08T23:00:00-00:00,2018-07-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,7.70724,2
2018-07-08T09:00:00-00:00,2018-07-08T10:00:00-00:00,2018-07-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2018-07-08T08:00:00-00:00,2018-07-08T09:00:00-00:00,2018-07-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,34.93609,3
2018-07-09T01:00:00-00:00,2018-07-09T02:00:00-00:00,2018-07-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,69.91533,3
2018-07-08T16:00:00-00:00,2018-07-08T17:00:00-00:00,2018-07-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,31.29004,3
2018-07-09T00:00:00-00:00,2018-07-09T01:00:00-00:00,2018-07-08,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,60.90101,3
2018-07-08T14:00:00-00:00,2018-07-08T15:00:00-00:00,2018-07-08,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,27.31439,3
2018-07-09T03:00:00-00:00,2018-07-09T04:00:00-00:00,2018-07-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,69.00912,3
2018-07-09T06:00:00-00:00,2018-07-09T07:00:00-00:00,2018-07-08,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,39.74076,3
2018-07-08T13:00:00-00:00,2018-07-08T14:00:00-00:00,2018-07-08,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,30.15537,3
2018-07-08T11:00:00-00:00,2018-07-08T12:00:00-00:00,2018-07-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,32.06897,3
2018-07-08T07:00:00-00:00,2018-07-08T08:00:00-00:00,2018-07-08,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,37.98882,3
2018-07-08T18:00:00-00:00,2018-07-08T19:00:00-00:00,2018-07-08,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,37.58974,3
2018-07-08T19:00:00-00:00,2018-07-08T20:00:00-00:00,2018-07-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,46.66382,3
2018-07-08T20:00:00-00:00,2018-07-08T21:00:00-00:00,2018-07-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,51.96794,3
2018-07-09T05:00:00-00:00,2018-07-09T06:00:00-00:00,2018-07-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,43.72032,3
2018-07-08T09:00:00-00:00,2018-07-08T10:00:00-00:00,2018-07-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,33.2059,3
2018-07-09T04:00:00-00:00,2018-07-09T05:00:00-00:00,2018-07-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,54.84447,3
2018-07-08T23:00:00-00:00,2018-07-09T00:00:00-00:00,2018-07-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,56.15501,3
2018-07-08T22:00:00-00:00,2018-07-08T23:00:00-00:00,2018-07-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,53.03638,3
2018-07-08T15:00:00-00:00,2018-07-08T16:00:00-00:00,2018-07-08,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,26.68415,3
2018-07-08T12:00:00-00:00,2018-07-08T13:00:00-00:00,2018-07-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,32.13135,3
2018-07-08T10:00:00-00:00,2018-07-08T11:00:00-00:00,2018-07-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,32.19509,3
2018-07-09T02:00:00-00:00,2018-07-09T03:00:00-00:00,2018-07-08,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,88.60393,3
2018-07-08T21:00:00-00:00,2018-07-08T22:00:00-00:00,2018-07-08,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,59.85242,3
2018-07-08T17:00:00-00:00,2018-07-08T18:00:00-00:00,2018-07-08,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,32.75741,3
2018-07-08T08:00:00-00:00,2018-07-08T09:00:00-00:00,2018-07-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,2.03677,4
2018-07-08T20:00:00-00:00,2018-07-08T21:00:00-00:00,2018-07-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,2.99335,4
2018-07-09T05:00:00-00:00,2018-07-09T06:00:00-00:00,2018-07-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,2.69317,4
2018-07-08T13:00:00-00:00,2018-07-08T14:00:00-00:00,2018-07-08,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.4746,4
2018-07-08T12:00:00-00:00,2018-07-08T13:00:00-00:00,2018-07-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.72224,4
2018-07-08T22:00:00-00:00,2018-07-08T23:00:00-00:00,2018-07-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,4.02016,4
2018-07-08T18:00:00-00:00,2018-07-08T19:00:00-00:00,2018-07-08,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.88701,4
2018-07-09T06:00:00-00:00,2018-07-09T07:00:00-00:00,2018-07-08,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,2.27317,4
2018-07-08T07:00:00-00:00,2018-07-08T08:00:00-00:00,2018-07-08,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,2.19955,4
2018-07-09T02:00:00-00:00,2018-07-09T03:00:00-00:00,2018-07-08,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,4.65171,4
2018-07-08T09:00:00-00:00,2018-07-08T10:00:00-00:00,2018-07-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.89938,4
2018-07-08T14:00:00-00:00,2018-07-08T15:00:00-00:00,2018-07-08,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.1472,4
2018-07-08T19:00:00-00:00,2018-07-08T20:00:00-00:00,2018-07-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,2.89316,4
2018-07-08T15:00:00-00:00,2018-07-08T16:00:00-00:00,2018-07-08,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.21947,4
2018-07-09T03:00:00-00:00,2018-07-09T04:00:00-00:00,2018-07-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,4.47869,4
2018-07-08T11:00:00-00:00,2018-07-08T12:00:00-00:00,2018-07-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.80548,4
2018-07-08T10:00:00-00:00,2018-07-08T11:00:00-00:00,2018-07-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.8319,4
2018-07-08T17:00:00-00:00,2018-07-08T18:00:00-00:00,2018-07-08,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.46753,4
2018-07-08T16:00:00-00:00,2018-07-08T17:00:00-00:00,2018-07-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.42683,4
2018-07-09T01:00:00-00:00,2018-07-09T02:00:00-00:00,2018-07-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,4.132,4
2018-07-08T23:00:00-00:00,2018-07-09T00:00:00-00:00,2018-07-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,4.24532,4
2018-07-09T04:00:00-00:00,2018-07-09T05:00:00-00:00,2018-07-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,3.21389,4
2018-07-09T00:00:00-00:00,2018-07-09T01:00:00-00:00,2018-07-08,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,4.34224,4
2018-07-08T21:00:00-00:00,2018-07-08T22:00:00-00:00,2018-07-08,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,3.71684,4
2018-07-10T03:00:00-00:00,2018-07-10T04:00:00-00:00,2018-07-09,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,78.30813,5
2018-07-09T18:00:00-00:00,2018-07-09T19:00:00-00:00,2018-07-09,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,46.79831,5
2018-07-09T16:00:00-00:00,2018-07-09T17:00:00-00:00,2018-07-09,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,59.16633,5
2018-07-09T15:00:00-00:00,2018-07-09T16:00:00-00:00,2018-07-09,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,43.32577,5
2018-07-09T19:00:00-00:00,2018-07-09T20:00:00-00:00,2018-07-09,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,60.26863,5
2018-07-09T17:00:00-00:00,2018-07-09T18:00:00-00:00,2018-07-09,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,44.25537,5
2018-07-09T14:00:00-00:00,2018-07-09T15:00:00-00:00,2018-07-09,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,37.84792,5
2018-07-10T05:00:00-00:00,2018-07-10T06:00:00-00:00,2018-07-09,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,48.93687,5
2018-07-09T20:00:00-00:00,2018-07-09T21:00:00-00:00,2018-07-09,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,60.27919,5
2018-07-10T01:00:00-00:00,2018-07-10T02:00:00-00:00,2018-07-09,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,77.09964,5
2018-07-09T10:00:00-00:00,2018-07-09T11:00:00-00:00,2018-07-09,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,32.83852,5
2018-07-09T07:00:00-00:00,2018-07-09T08:00:00-00:00,2018-07-09,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,63.38837,5
2018-07-10T00:00:00-00:00,2018-07-10T01:00:00-00:00,2018-07-09,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,71.38985,5
2018-07-09T22:00:00-00:00,2018-07-09T23:00:00-00:00,2018-07-09,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,71.67254,5
2018-07-09T12:00:00-00:00,2018-07-09T13:00:00-00:00,2018-07-09,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,86.55861,5
2018-07-09T09:00:00-00:00,2018-07-09T10:00:00-00:00,2018-07-09,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,33.74423,5
2018-07-09T08:00:00-00:00,2018-07-09T09:00:00-00:00,2018-07-09,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,36.1664,5
2018-07-09T21:00:00-00:00,2018-07-09T22:00:00-00:00,2018-07-09,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,62.21994,5
2018-07-10T02:00:00-00:00,2018-07-10T03:00:00-00:00,2018-07-09,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,106.33729,5
2018-07-10T04:00:00-00:00,2018-07-10T05:00:00-00:00,2018-07-09,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,58.11949,5
2018-07-09T13:00:00-00:00,2018-07-09T14:00:00-00:00,2018-07-09,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,155.20828,5
