INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2019-03-09T06:00:00-00:00,2019-03-09T07:00:00-00:00,2019-03-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,43.7168,1
2019-03-08T13:00:00-00:00,2019-03-08T14:00:00-00:00,2019-03-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,49.39157,1
2019-03-08T23:00:00-00:00,2019-03-09T00:00:00-00:00,2019-03-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,13.58042,1
2019-03-09T04:00:00-00:00,2019-03-09T05:00:00-00:00,2019-03-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,53.41312,1
2019-03-08T21:00:00-00:00,2019-03-08T22:00:00-00:00,2019-03-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,4.05499,1
2019-03-08T22:00:00-00:00,2019-03-08T23:00:00-00:00,2019-03-08,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,5.91081,1
2019-03-09T06:00:00-00:00,2019-03-09T07:00:00-00:00,2019-03-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T12:00:00-00:00,2019-03-08T13:00:00-00:00,2019-03-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T19:00:00-00:00,2019-03-08T20:00:00-00:00,2019-03-08,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,-9.53784,2
2019-03-09T05:00:00-00:00,2019-03-09T06:00:00-00:00,2019-03-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-09T01:00:00-00:00,2019-03-09T02:00:00-00:00,2019-03-08,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T20:00:00-00:00,2019-03-08T21:00:00-00:00,2019-03-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,-5.94276,2
2019-03-09T07:00:00-00:00,2019-03-09T08:00:00-00:00,2019-03-08,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T14:00:00-00:00,2019-03-08T15:00:00-00:00,2019-03-08,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T10:00:00-00:00,2019-03-08T11:00:00-00:00,2019-03-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T09:00:00-00:00,2019-03-08T10:00:00-00:00,2019-03-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T08:00:00-00:00,2019-03-08T09:00:00-00:00,2019-03-08,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-09T02:00:00-00:00,2019-03-09T03:00:00-00:00,2019-03-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T13:00:00-00:00,2019-03-08T14:00:00-00:00,2019-03-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T11:00:00-00:00,2019-03-08T12:00:00-00:00,2019-03-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T15:00:00-00:00,2019-03-08T16:00:00-00:00,2019-03-08,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,-2.24084,2
2019-03-08T16:00:00-00:00,2019-03-08T17:00:00-00:00,2019-03-08,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,-6.72911,2
2019-03-09T04:00:00-00:00,2019-03-09T05:00:00-00:00,2019-03-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-09T00:00:00-00:00,2019-03-09T01:00:00-00:00,2019-03-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,7.30322,2
2019-03-08T22:00:00-00:00,2019-03-08T23:00:00-00:00,2019-03-08,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,-6.59385,2
2019-03-08T18:00:00-00:00,2019-03-08T19:00:00-00:00,2019-03-08,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,-15.27768,2
2019-03-08T23:00:00-00:00,2019-03-09T00:00:00-00:00,2019-03-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,-4.95763,2
2019-03-08T21:00:00-00:00,2019-03-08T22:00:00-00:00,2019-03-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,-6.70707,2
2019-03-09T03:00:00-00:00,2019-03-09T04:00:00-00:00,2019-03-08,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,0,2
2019-03-08T17:00:00-00:00,2019-03-08T18:00:00-00:00,2019-03-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCC,LMP_CONG_PRC,URBAN_6_N005,ALL,1,-16.03595,2
2019-03-08T12:00:00-00:00,2019-03-08T13:00:00-00:00,2019-03-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,37.07678,3
2019-03-09T07:00:00-00:00,2019-03-09T08:00:00-00:00,2019-03-08,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,37.73395,3
2019-03-08T08:00:00-00:00,2019-03-08T09:00:00-00:00,2019-03-08,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,37.64718,3
2019-03-08T09:00:00-00:00,2019-03-08T10:00:00-00:00,2019-03-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,34.17955,3
2019-03-08T13:00:00-00:00,2019-03-08T14:00:00-00:00,2019-03-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,48.72886,3
2019-03-08T14:00:00-00:00,2019-03-08T15:00:00-00:00,2019-03-08,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,61.47799,3
2019-03-09T03:00:00-00:00,2019-03-09T04:00:00-00:00,2019-03-08,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,60.44985,3
2019-03-08T16:00:00-00:00,2019-03-08T17:00:00-00:00,2019-03-08,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,33.79082,3
2019-03-08T18:00:00-00:00,2019-03-08T19:00:00-00:00,2019-03-08,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,15.74238,3
2019-03-08T20:00:00-00:00,2019-03-08T21:00:00-00:00,2019-03-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,9.985,3
2019-03-08T11:00:00-00:00,2019-03-08T12:00:00-00:00,2019-03-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,32.12313,3
2019-03-09T06:00:00-00:00,2019-03-09T07:00:00-00:00,2019-03-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,42.7047,3
2019-03-08T15:00:00-00:00,2019-03-08T16:00:00-00:00,2019-03-08,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,43.05113,3
2019-03-08T21:00:00-00:00,2019-03-08T22:00:00-00:00,2019-03-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,10.8412,3
2019-03-08T17:00:00-00:00,2019-03-08T18:00:00-00:00,2019-03-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,22.44209,3
2019-03-08T22:00:00-00:00,2019-03-08T23:00:00-00:00,2019-03-08,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,12.57888,3
2019-03-09T00:00:00-00:00,2019-03-09T01:00:00-00:00,2019-03-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,31.92698,3
2019-03-09T01:00:00-00:00,2019-03-09T02:00:00-00:00,2019-03-08,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,55.95437,3
2019-03-09T02:00:00-00:00,2019-03-09T03:00:00-00:00,2019-03-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,81.75902,3
2019-03-09T05:00:00-00:00,2019-03-09T06:00:00-00:00,2019-03-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,46.68909,3
2019-03-08T19:00:00-00:00,2019-03-08T20:00:00-00:00,2019-03-08,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,11.91658,3
2019-03-08T23:00:00-00:00,2019-03-09T00:00:00-00:00,2019-03-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,18.62559,3
2019-03-08T10:00:00-00:00,2019-03-08T11:00:00-00:00,2019-03-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,32.12642,3
2019-03-09T04:00:00-00:00,2019-03-09T05:00:00-00:00,2019-03-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCE,LMP_ENE_PRC,URBAN_6_N005,ALL,1,52.09003,3
2019-03-08T13:00:00-00:00,2019-03-08T14:00:00-00:00,2019-03-08,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.66271,4
2019-03-08T12:00:00-00:00,2019-03-08T13:00:00-00:00,2019-03-08,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.3374,4
2019-03-08T16:00:00-00:00,2019-03-08T17:00:00-00:00,2019-03-08,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.3717,4
2019-03-08T10:00:00-00:00,2019-03-08T11:00:00-00:00,2019-03-08,3,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.21203,4
2019-03-08T08:00:00-00:00,2019-03-08T09:00:00-00:00,2019-03-08,1,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.49318,4
2019-03-09T05:00:00-00:00,2019-03-09T06:00:00-00:00,2019-03-08,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.05984,4
2019-03-08T15:00:00-00:00,2019-03-08T16:00:00-00:00,2019-03-08,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.10763,4
2019-03-08T17:00:00-00:00,2019-03-08T18:00:00-00:00,2019-03-08,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.10548,4
2019-03-08T09:00:00-00:00,2019-03-08T10:00:00-00:00,2019-03-08,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.23584,4
2019-03-08T14:00:00-00:00,2019-03-08T15:00:00-00:00,2019-03-08,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.59019,4
2019-03-09T01:00:00-00:00,2019-03-09T02:00:00-00:00,2019-03-08,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.20302,4
2019-03-09T07:00:00-00:00,2019-03-09T08:00:00-00:00,2019-03-08,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.56601,4
2019-03-08T19:00:00-00:00,2019-03-08T20:00:00-00:00,2019-03-08,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.11082,4
2019-03-08T20:00:00-00:00,2019-03-08T21:00:00-00:00,2019-03-08,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.07489,4
2019-03-09T00:00:00-00:00,2019-03-09T01:00:00-00:00,2019-03-08,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.19475,4
2019-03-09T06:00:00-00:00,2019-03-09T07:00:00-00:00,2019-03-08,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.0121,4
2019-03-08T23:00:00-00:00,2019-03-09T00:00:00-00:00,2019-03-08,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.08754,4
2019-03-08T11:00:00-00:00,2019-03-08T12:00:00-00:00,2019-03-08,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.28268,4
2019-03-09T04:00:00-00:00,2019-03-09T05:00:00-00:00,2019-03-08,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.32309,4
2019-03-09T03:00:00-00:00,2019-03-09T04:00:00-00:00,2019-03-08,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,1.3843,4
2019-03-08T18:00:00-00:00,2019-03-08T19:00:00-00:00,2019-03-08,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.10233,4
2019-03-08T21:00:00-00:00,2019-03-08T22:00:00-00:00,2019-03-08,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.07914,4
2019-03-08T22:00:00-00:00,2019-03-08T23:00:00-00:00,2019-03-08,15,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,-0.07422,4
2019-03-09T02:00:00-00:00,2019-03-09T03:00:00-00:00,2019-03-08,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,MCL,LMP_LOSS_PRC,URBAN_6_N005,ALL,1,0.81759,4
2019-03-10T03:00:00-00:00,2019-03-10T04:00:00-00:00,2019-03-09,20,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,72.56596,5
2019-03-10T00:00:00-00:00,2019-03-10T01:00:00-00:00,2019-03-09,17,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,42.8536,5
2019-03-09T12:00:00-00:00,2019-03-09T13:00:00-00:00,2019-03-09,5,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,39.26546,5
2019-03-10T07:00:00-00:00,2019-03-10T08:00:00-00:00,2019-03-09,24,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,46.7659,5
2019-03-09T13:00:00-00:00,2019-03-09T14:00:00-00:00,2019-03-09,6,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,44.062,5
2019-03-10T01:00:00-00:00,2019-03-10T02:00:00-00:00,2019-03-09,18,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,56.53772,5
2019-03-09T15:00:00-00:00,2019-03-09T16:00:00-00:00,2019-03-09,8,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,38.9863,5
2019-03-09T20:00:00-00:00,2019-03-09T21:00:00-00:00,2019-03-09,13,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,18.70021,5
2019-03-09T23:00:00-00:00,2019-03-10T00:00:00-00:00,2019-03-09,16,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,31.62122,5
2019-03-10T04:00:00-00:00,2019-03-10T05:00:00-00:00,2019-03-09,21,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,69.79538,5
2019-03-09T19:00:00-00:00,2019-03-09T20:00:00-00:00,2019-03-09,12,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,14.14227,5
2019-03-09T09:00:00-00:00,2019-03-09T10:00:00-00:00,2019-03-09,2,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,40.3842,5
2019-03-09T16:00:00-00:00,2019-03-09T17:00:00-00:00,2019-03-09,9,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,36.53706,5
2019-03-09T21:00:00-00:00,2019-03-09T22:00:00-00:00,2019-03-09,14,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,22.24591,5
2019-03-10T02:00:00-00:00,2019-03-10T03:00:00-00:00,2019-03-09,19,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,73.19451,5
2019-03-10T06:00:00-00:00,2019-03-10T07:00:00-00:00,2019-03-09,23,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,54.92678,5
2019-03-09T17:00:00-00:00,2019-03-09T18:00:00-00:00,2019-03-09,10,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,26.26222,5
2019-03-09T18:00:00-00:00,2019-03-09T19:00:00-00:00,2019-03-09,11,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,18.16545,5
2019-03-09T11:00:00-00:00,2019-03-09T12:00:00-00:00,2019-03-09,4,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,37.84553,5
2019-03-09T14:00:00-00:00,2019-03-09T15:00:00-00:00,2019-03-09,7,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,44.42139,5
2019-03-10T05:00:00-00:00,2019-03-10T06:00:00-00:00,2019-03-09,22,0,URBAN_6_N005,URBAN_6_N005,URBAN_6_N005,DAM,LMP,LMP_PRC,URBAN_6_N005,ALL,1,59.97355,5
